"age","income","gender","web_visits","purchased"
24,1885,"Female",0,0
67,1708,"Male",21,1
27,6218,"Male",17,0
31,5017,"Female",12,0
21,2174,"Male",5,1
38,3476,"Female",29,1
50,5092,"Male",18,1
27,2417,"Female",21,0
30,8252,"Female",25,0
33,9718,"Female",15,1
45,9720,"Male",28,1
26,8143,"Male",12,0
47,1302,"Male",30,1
67,7893,"Male",15,0
24,6125,"Female",0,0
68,9429,"Male",29,0
67,5095,"Female",12,1
70,7808,"Female",26,1
46,2018,"Female",27,0
60,2329,"Male",7,1
63,2327,"Female",0,0
47,1978,"Female",10,0
59,2464,"Female",15,1
21,2050,"Female",15,1
22,5095,"Male",9,0
56,6225,"Female",18,0
36,5267,"Male",5,1
38,5364,"Female",22,0
37,1754,"Female",10,0
26,8031,"Male",6,1
41,5676,"Female",13,1
59,6928,"Female",28,1
52,9324,"Female",30,0
28,6341,"Female",10,1
19,7159,"Female",4,1
22,5828,"Female",1,0
63,7348,"Female",6,1
64,5983,"Female",23,0
24,2574,"Male",18,1
65,9179,"Female",13,0
37,3879,"Female",10,1
65,8404,"Female",28,0
57,4162,"Male",17,0
36,4188,"Female",12,1
70,5069,"Male",7,0
52,1199,"Male",23,0
21,1879,"Female",2,1
37,5050,"Male",21,0
39,5896,"Male",25,0
56,4680,"Female",12,1
64,5094,"Male",17,1
23,8922,"Male",20,0
61,9327,"Female",13,1
31,4268,"Male",15,1
67,7944,"Male",0,0
27,3226,"Female",29,0
60,5627,"Female",16,1
53,1636,"Female",20,1
69,7733,"Female",15,0
27,7465,"Male",3,1
58,8091,"Male",13,0
33,7908,"Female",15,1
30,1626,"Female",28,0
68,6814,"Female",17,0
56,4512,"Male",21,0
21,6117,"Female",3,0
65,8065,"Female",8,1
21,3649,"Male",16,0
46,8474,"Male",5,1
25,3005,"Male",12,0
62,3590,"Male",24,1
40,1360,"Female",4,1
58,7355,"Female",5,0
19,9454,"Female",22,1
47,8046,"Male",29,1
43,3214,"Female",27,1
24,7540,"Female",3,1
20,9128,"Male",14,0
57,3769,"Female",27,1
27,7236,"Male",23,1
48,7840,"Male",18,0
38,1911,"Male",29,1
59,5305,"Female",18,0
23,6822,"Male",22,1
36,3988,"Female",30,1
24,3270,"Male",3,1
48,3135,"Male",3,1
32,9672,"Male",16,0
58,1662,"Female",22,0
36,8276,"Female",12,1
50,8048,"Female",3,0
68,5386,"Female",14,1
43,2694,"Female",18,0
28,1783,"Female",8,0
18,1237,"Male",30,1
25,8790,"Female",30,1
35,1225,"Male",25,0
31,8360,"Female",12,1
52,3450,"Female",28,0
69,6255,"Female",10,1
57,9695,"Female",20,1
39,1783,"Male",4,1
40,3007,"Female",6,0
57,3040,"Female",28,0
40,4209,"Male",27,1
30,6035,"Male",13,0
39,6049,"Male",29,1
56,1038,"Female",17,0
49,4838,"Male",1,1
70,6215,"Female",28,1
19,6554,"Male",24,0
64,3938,"Male",19,0
21,6994,"Female",14,0
47,2220,"Female",7,0
66,6611,"Male",13,0
47,2841,"Female",0,1
35,1600,"Female",4,0
32,6725,"Female",21,1
49,8453,"Female",7,1
44,4772,"Female",2,0
70,3379,"Male",14,0
40,8864,"Female",17,0
47,4524,"Male",13,0
37,3364,"Female",6,0
33,3431,"Male",13,1
66,9219,"Female",18,0
57,2667,"Female",11,1
23,3569,"Female",4,0
59,9876,"Female",6,0
37,4083,"Female",4,1
60,4628,"Male",0,0
22,3193,"Male",5,0
18,8736,"Male",13,1
27,1121,"Male",11,1
23,5209,"Male",18,1
54,5798,"Male",19,1
47,6990,"Female",26,0
45,4366,"Male",13,1
28,6663,"Male",15,0
68,6297,"Male",16,1
56,9157,"Female",15,0
61,4764,"Female",17,0
61,4032,"Male",2,0
38,3648,"Female",28,0
35,1450,"Female",14,0
45,8707,"Male",29,1
19,9414,"Male",13,0
51,1482,"Female",10,1
42,5814,"Female",0,1
18,4317,"Male",4,0
39,2565,"Male",13,0
53,8693,"Female",27,0
27,2512,"Male",10,0
46,9829,"Male",20,0
30,7881,"Male",21,1
22,5068,"Male",0,0
40,1294,"Male",19,1
70,9921,"Male",1,1
69,8078,"Male",25,0
62,5452,"Female",29,1
48,7091,"Female",12,1
43,6666,"Female",21,0
38,6871,"Female",7,0
30,8274,"Male",20,1
43,7387,"Male",6,1
68,7520,"Male",12,1
23,1527,"Female",5,0
57,6292,"Male",24,0
30,4071,"Male",24,1
50,8282,"Male",27,1
65,3018,"Female",26,1
24,4914,"Female",6,1
50,2994,"Male",13,1
18,5303,"Male",1,0
66,7826,"Female",21,0
35,9711,"Female",15,0
49,6499,"Female",4,0
41,1109,"Female",21,0
60,8282,"Female",12,0
30,5615,"Male",11,0
22,5006,"Male",12,1
65,4942,"Male",0,1
48,6275,"Female",11,1
56,3278,"Female",3,1
23,4426,"Female",21,0
20,5685,"Male",0,0
51,2373,"Female",30,1
69,4591,"Male",5,0
45,9386,"Female",5,0
68,7682,"Female",16,0
34,6702,"Female",3,0
47,9372,"Male",12,1
29,8057,"Female",4,0
39,9734,"Female",20,0
26,5791,"Female",2,1
70,4466,"Male",21,1
36,2410,"Female",10,0
61,6478,"Female",30,0
38,2297,"Female",12,1
52,1883,"Female",17,1
33,7146,"Male",14,1
66,1727,"Male",23,0
56,3346,"Male",26,0
35,5835,"Female",6,1
41,1850,"Male",13,1
27,2817,"Female",4,0
44,7169,"Female",6,1
37,9663,"Male",18,1
56,1818,"Female",19,0
42,1637,"Male",13,0
37,8094,"Female",5,0
56,5610,"Male",15,1
62,5386,"Female",4,0
32,5344,"Male",10,1
39,7386,"Female",15,0
26,1672,"Female",1,1
37,1134,"Female",24,0
27,2213,"Female",23,1
65,6610,"Male",22,1
50,4284,"Male",0,0
28,1844,"Female",12,1
24,5542,"Female",7,1
55,9493,"Male",27,0
26,3995,"Male",18,1
28,4615,"Male",8,1
18,7450,"Male",5,0
69,3979,"Male",29,1
54,4930,"Female",20,1
50,4913,"Male",11,0
67,9571,"Male",4,1
43,4698,"Male",5,1
37,1402,"Male",22,1
41,2913,"Male",9,0
52,9500,"Female",11,1
67,3457,"Male",15,1
55,7452,"Female",4,0
18,2858,"Female",9,1
23,9747,"Female",15,1
35,2220,"Female",7,1
49,1609,"Male",21,1
31,2786,"Male",27,1
30,9770,"Male",14,0
58,7620,"Male",17,1
70,4246,"Female",13,1
39,3774,"Female",14,1
41,6718,"Male",12,0
46,8560,"Male",28,0
50,8693,"Male",29,0
57,8362,"Female",21,0
25,1085,"Male",19,1
67,8938,"Male",1,1
68,8242,"Female",15,0
26,5891,"Male",25,1
43,2486,"Female",7,1
61,8051,"Female",26,1
30,3977,"Female",19,0
50,4769,"Male",20,0
36,5067,"Female",22,1
67,3773,"Female",4,0
25,9429,"Male",10,0
35,6407,"Male",4,0
57,6996,"Female",8,0
39,1595,"Male",27,0
25,2902,"Male",24,0
44,2011,"Female",0,0
57,3543,"Female",26,1
70,9010,"Female",3,1
59,7564,"Female",19,0
46,1786,"Female",7,0
22,4919,"Male",19,1
43,8357,"Male",16,1
37,9190,"Female",22,0
68,3331,"Female",2,1
23,5420,"Female",28,1
48,9349,"Female",27,1
29,5598,"Male",3,1
54,5052,"Female",12,0
69,1403,"Female",27,0
19,5429,"Female",11,0
44,3493,"Female",8,0
32,3571,"Female",6,0
24,4752,"Male",25,1
31,6746,"Female",2,0
32,1335,"Female",24,0
32,4080,"Male",14,1
20,3211,"Female",3,0
66,8048,"Female",5,0
64,3029,"Male",17,0
19,8055,"Female",22,0
19,6389,"Female",22,0
56,3056,"Male",11,0
46,5821,"Male",9,1
52,5328,"Female",12,1
64,3034,"Female",21,0
48,8899,"Female",16,0
56,6379,"Male",18,0
41,7997,"Female",27,1
44,9637,"Female",11,0
66,1002,"Female",3,1
51,9056,"Male",25,0
34,1128,"Male",6,0
46,5695,"Male",29,1
55,1866,"Female",16,0
27,9319,"Female",25,1
48,1343,"Female",15,1
52,6031,"Male",19,0
40,4738,"Female",5,0
70,2188,"Male",21,1
62,8954,"Male",26,1
57,7348,"Female",6,1
70,2310,"Female",0,0
59,8341,"Female",12,1
31,4405,"Female",3,1
37,8685,"Female",12,1
42,6333,"Male",0,1
18,1402,"Female",7,0
18,6450,"Female",8,0
42,4131,"Male",8,0
60,8769,"Male",14,1
61,8906,"Female",24,0
63,3097,"Male",29,1
43,2629,"Male",16,1
23,5698,"Female",27,1
44,4809,"Male",20,0
22,8293,"Female",28,1
36,3111,"Male",24,0
24,6356,"Female",23,0
59,6608,"Male",25,1
53,1057,"Female",23,0
44,7755,"Female",14,1
48,2804,"Female",0,0
62,5042,"Female",25,0
23,3593,"Male",1,0
57,7842,"Female",26,0
41,6967,"Female",17,1
50,9752,"Male",21,1
64,1675,"Female",13,0
63,2040,"Female",14,1
21,9827,"Female",28,1
63,3797,"Male",29,0
69,7344,"Female",6,0
32,2777,"Female",27,1
47,3657,"Male",15,0
54,1933,"Male",15,0
67,4182,"Female",17,0
20,2437,"Female",25,1
33,6507,"Male",2,1
47,8960,"Male",10,1
57,5993,"Male",3,0
64,9765,"Female",4,1
28,5375,"Male",5,1
68,7496,"Male",23,0
36,6189,"Female",6,0
66,2179,"Female",1,1
62,9278,"Male",26,0
69,8969,"Female",17,0
67,5510,"Female",4,1
57,2651,"Female",16,0
30,2175,"Female",30,1
21,3412,"Female",13,0
36,4224,"Male",8,0
21,4478,"Female",0,0
32,8165,"Male",24,1
37,6645,"Female",26,1
20,8894,"Female",27,1
21,8951,"Female",10,0
67,9904,"Male",23,1
55,4390,"Female",7,1
50,1558,"Male",17,1
34,8721,"Male",27,1
38,1833,"Female",28,0
63,5293,"Female",30,0
26,9240,"Male",17,1
35,8266,"Female",6,1
29,3471,"Female",2,0
36,6731,"Female",10,0
70,2342,"Male",22,1
32,9212,"Male",0,0
66,2440,"Male",26,0
55,2549,"Female",8,1
20,2691,"Male",20,1
60,7008,"Female",29,0
34,2493,"Female",16,1
46,5078,"Male",28,0
30,3283,"Male",4,0
45,7693,"Female",27,0
52,6587,"Male",11,1
66,5171,"Female",3,1
59,8436,"Female",21,0
63,3982,"Male",12,1
62,8524,"Female",7,1
32,7597,"Female",16,1
51,6972,"Female",1,0
57,9816,"Male",20,0
50,4302,"Male",22,1
43,9714,"Female",5,1
22,5783,"Male",19,0
27,2524,"Female",0,1
59,2829,"Female",28,1
25,1641,"Female",21,1
30,4832,"Female",29,0
25,6915,"Male",23,0
52,6905,"Female",17,0
24,3906,"Female",10,1
62,8630,"Male",10,1
35,2838,"Male",18,1
31,8342,"Male",28,0
54,1255,"Female",7,1
25,4805,"Male",0,0
35,3873,"Female",24,1
64,5534,"Male",17,0
65,3545,"Male",14,0
19,6188,"Male",26,1
45,5735,"Female",4,1
40,3551,"Male",11,1
35,9884,"Male",19,0
44,3208,"Male",26,0
44,5777,"Male",10,1
69,8917,"Male",23,0
22,3868,"Female",10,1
57,5910,"Female",13,1
49,1900,"Female",17,0
29,3359,"Male",21,1
63,6295,"Female",25,1
26,9614,"Male",24,1
35,5062,"Male",17,0
64,9238,"Male",20,0
47,4394,"Female",24,1
26,3829,"Female",15,1
63,6085,"Male",7,1
66,3112,"Male",27,0
70,5794,"Female",25,1
27,2729,"Female",10,0
63,2140,"Female",22,1
32,8322,"Male",20,0
62,8920,"Male",10,0
22,8241,"Male",14,0
66,2921,"Female",11,1
38,5378,"Female",4,1
40,5026,"Female",29,0
38,8444,"Male",26,0
30,9568,"Male",20,0
59,7785,"Male",2,1
70,5457,"Female",26,0
42,4782,"Male",8,1
60,5410,"Male",24,1
63,3237,"Female",30,1
38,2013,"Female",7,0
59,8617,"Male",18,1
62,6628,"Female",1,1
33,6743,"Female",12,1
35,4235,"Male",16,1
20,9071,"Male",28,1
47,1143,"Male",10,0
52,7244,"Male",15,1
59,9966,"Female",20,1
27,8505,"Female",16,1
24,8674,"Male",30,1
58,5111,"Male",21,0
67,1650,"Male",21,1
47,1274,"Female",28,1
50,1692,"Female",23,0
68,5946,"Male",22,0
46,5604,"Female",15,0
69,3736,"Female",9,1
24,6419,"Male",1,1
51,7261,"Female",17,1
42,5580,"Male",25,0
43,3850,"Female",27,1
34,1457,"Male",27,0
33,1414,"Female",2,0
34,8732,"Male",17,1
35,8681,"Male",8,1
42,6822,"Male",25,1
61,3824,"Female",24,1
43,7311,"Male",18,1
34,8810,"Male",22,1
40,5751,"Female",30,0
46,8432,"Female",16,1
41,5925,"Male",6,1
60,6331,"Male",28,1
21,8873,"Male",11,1
65,9942,"Female",4,0
25,3566,"Male",14,0
50,1136,"Male",0,1
40,2438,"Male",30,1
43,5278,"Male",23,1
28,5522,"Male",23,1
19,3629,"Female",7,0
28,3862,"Female",27,1
68,8768,"Male",2,1
48,4564,"Male",19,1
25,4617,"Female",16,0
22,3416,"Female",12,0
33,4642,"Female",3,0
54,8329,"Female",2,0
27,7993,"Female",30,1
24,1955,"Female",26,0
59,4001,"Female",14,1
20,3654,"Female",11,0
29,5045,"Male",12,0
33,8435,"Female",9,0
20,2969,"Female",2,1
66,1438,"Female",2,0
60,4517,"Female",8,0
62,9953,"Male",4,0
37,7110,"Male",30,0
22,6461,"Female",9,0
32,3807,"Male",7,0
19,4202,"Female",27,0
58,9228,"Female",28,0
50,4008,"Female",12,1
55,2764,"Male",6,1
57,6257,"Female",22,0
19,3778,"Female",9,0
58,9984,"Male",9,0
53,8839,"Male",5,1
60,1731,"Female",22,1
63,4926,"Female",22,1
34,7173,"Female",0,0
35,7126,"Male",24,0
51,2018,"Female",18,0
51,6858,"Male",23,1
55,7317,"Female",19,1
42,1437,"Male",16,0
46,8922,"Male",14,1
64,5942,"Female",27,1
54,6261,"Female",5,1
58,8400,"Female",22,0
62,8817,"Male",11,1
26,2744,"Female",24,0
32,3337,"Male",2,0
22,7461,"Male",4,1
25,6107,"Male",21,0
69,5014,"Male",22,0
70,6041,"Male",15,1
41,9618,"Male",16,1
52,6597,"Female",7,1
19,3776,"Female",23,1
68,5455,"Male",11,0
37,4434,"Male",25,1
36,1384,"Male",9,1
27,1072,"Female",21,0
66,7789,"Male",19,0
23,8170,"Male",19,0
28,5421,"Male",29,0
21,1251,"Male",26,1
68,9040,"Male",20,1
63,4404,"Male",26,1
61,3668,"Female",3,0
18,7236,"Male",7,0
20,3720,"Male",14,0
42,7223,"Male",12,1
53,9640,"Female",2,0
18,2139,"Male",5,1
27,7407,"Female",30,0
41,3714,"Female",4,1
47,1390,"Female",15,1
68,3882,"Male",15,0
50,7076,"Female",21,0
27,5768,"Male",12,0
46,3092,"Male",6,0
22,9730,"Female",22,0
44,4460,"Male",12,0
27,7401,"Female",13,1
28,8572,"Female",9,0
37,7107,"Female",11,1
30,4121,"Female",7,0
35,4987,"Female",9,0
60,7830,"Female",6,0
58,6999,"Female",12,0
50,9375,"Female",2,0
35,7901,"Female",27,1
68,3043,"Male",3,1
58,3148,"Male",1,0
34,7402,"Female",10,0
45,2045,"Female",26,1
41,8694,"Female",27,1
22,9709,"Female",25,1
18,6012,"Female",23,0
70,8253,"Male",4,1
57,2465,"Male",7,0
65,5533,"Male",3,1
54,7983,"Female",7,0
22,5529,"Male",8,1
40,4800,"Female",16,0
60,3936,"Male",15,0
31,7567,"Female",22,1
35,7638,"Male",1,0
53,2574,"Female",11,0
62,8518,"Female",16,0
37,5622,"Male",13,1
51,8504,"Female",6,0
56,8795,"Male",19,0
33,7284,"Male",10,0
67,6882,"Male",11,0
20,9327,"Male",2,0
53,7971,"Female",20,1
46,1026,"Male",29,1
32,6230,"Male",21,1
66,5812,"Female",30,0
50,9646,"Female",18,1
48,5896,"Female",12,0
28,7897,"Female",24,1
48,8970,"Female",15,0
60,8447,"Female",3,1
59,1832,"Female",17,1
20,2745,"Male",2,1
64,2845,"Male",8,1
34,6727,"Female",3,0
66,7868,"Male",11,1
46,4378,"Male",28,1
19,2757,"Male",17,1
28,2099,"Male",2,0
53,2473,"Male",14,1
24,5093,"Female",27,0
37,7477,"Male",9,1
32,2324,"Male",6,1
26,2153,"Male",4,0
64,2093,"Male",14,1
22,8516,"Male",7,1
26,9487,"Female",11,1
52,3033,"Female",9,1
35,9787,"Male",24,0
22,8335,"Female",11,1
69,4114,"Female",21,1
68,5443,"Male",29,1
66,8880,"Male",27,0
36,3792,"Male",16,0
46,3254,"Female",27,1
50,9230,"Female",4,0
43,1038,"Male",25,1
67,3614,"Male",18,1
46,2288,"Female",15,1
31,6680,"Male",29,1
30,6547,"Female",21,0
48,4765,"Female",18,0
56,3513,"Female",3,0
28,7745,"Male",8,1
44,8997,"Female",11,1
43,7567,"Female",9,0
67,6695,"Female",24,0
49,5434,"Female",19,1
54,5604,"Female",27,0
63,1840,"Male",13,1
50,9189,"Female",18,0
35,7288,"Male",0,1
26,1560,"Female",2,1
69,1398,"Female",19,1
24,4425,"Female",2,1
56,3051,"Female",15,1
18,2263,"Male",20,1
32,7305,"Male",2,0
33,6244,"Female",22,0
55,9489,"Female",27,0
41,8675,"Female",4,0
61,8969,"Male",13,0
64,8783,"Male",9,1
27,5555,"Male",29,1
52,8479,"Female",26,0
51,2663,"Male",26,1
37,1355,"Female",16,1
68,1939,"Male",9,0
18,1935,"Male",1,1
58,9732,"Male",28,1
62,6498,"Female",23,1
44,7799,"Male",26,1
29,4197,"Female",28,1
48,6355,"Female",1,0
65,1253,"Male",13,0
45,8765,"Female",10,0
51,9868,"Male",9,1
68,2276,"Male",2,1
67,7660,"Female",22,1
36,2213,"Male",0,1
39,7449,"Male",19,0
42,6902,"Male",27,1
23,6597,"Female",3,0
40,2317,"Male",3,0
67,7963,"Male",8,0
43,8487,"Male",18,1
23,7239,"Female",15,1
35,9016,"Female",28,1
46,8925,"Female",26,0
56,2834,"Male",7,0
68,9377,"Male",20,0
65,3567,"Female",17,0
45,8059,"Male",12,1
64,2658,"Male",9,1
34,7091,"Male",16,1
41,4785,"Female",6,0
51,8128,"Female",20,0
24,1483,"Female",29,0
60,6076,"Female",25,0
39,3550,"Female",29,1
45,7440,"Male",30,1
20,9137,"Female",30,0
19,4868,"Female",29,1
70,6885,"Female",9,0
40,7051,"Male",9,1
67,6839,"Male",29,0
42,7717,"Male",8,1
25,1970,"Male",27,0
33,2226,"Female",7,0
31,6372,"Male",29,0
22,8102,"Female",6,1
43,3382,"Male",18,0
34,8846,"Male",5,1
39,6197,"Male",25,0
70,7738,"Male",13,0
29,2677,"Male",17,0
22,7696,"Male",13,0
40,9360,"Male",0,0
63,1867,"Female",29,0
40,4284,"Female",0,0
43,4184,"Female",9,0
61,8605,"Male",15,1
48,3334,"Female",11,1
61,9182,"Female",1,0
50,3306,"Female",26,0
56,4957,"Female",13,0
62,9899,"Male",16,0
53,5511,"Female",4,0
45,3865,"Female",17,0
56,7784,"Male",3,0
42,8533,"Male",30,1
37,9517,"Female",21,0
33,3557,"Male",11,1
66,3993,"Male",3,0
30,4641,"Male",16,1
29,4480,"Female",15,0
41,7219,"Female",21,0
65,8553,"Male",27,0
69,6310,"Male",6,1
38,7632,"Female",12,1
30,6997,"Male",11,1
57,1765,"Female",18,0
59,8436,"Male",11,0
44,3603,"Male",9,0
42,9500,"Male",0,0
52,3032,"Male",3,0
55,3809,"Female",27,1
31,8732,"Male",2,0
46,4765,"Male",29,0
56,2804,"Female",20,1
35,9211,"Male",5,0
68,3255,"Female",1,1
26,5179,"Male",23,1
34,9538,"Female",4,0
22,7693,"Female",30,0
25,6995,"Male",22,0
41,1721,"Female",8,0
62,3315,"Female",6,1
34,8462,"Male",0,0
20,7587,"Male",23,1
32,1788,"Female",29,0
63,7763,"Male",25,1
31,3373,"Female",8,0
67,9735,"Female",4,0
50,2820,"Male",3,0
58,2961,"Male",3,1
37,9634,"Male",17,0
59,1793,"Male",2,0
27,1695,"Male",4,1
45,6293,"Female",6,1
28,3490,"Male",28,1
58,2763,"Male",10,1
29,7777,"Female",13,1
45,5654,"Female",7,0
37,5857,"Male",5,0
20,5030,"Female",2,1
48,7989,"Male",15,1
52,1885,"Female",23,0
47,1413,"Male",17,1
52,8364,"Male",22,1
40,5212,"Female",0,1
27,1084,"Male",6,1
52,9275,"Male",23,1
19,1074,"Male",21,1
61,9874,"Male",2,1
38,2492,"Female",24,0
34,9521,"Female",26,1
40,1775,"Female",22,0
57,3823,"Female",18,0
61,2957,"Male",3,1
21,4926,"Male",25,0
70,7294,"Male",1,1
31,5060,"Male",3,0
30,6805,"Male",29,0
22,1254,"Female",22,0
38,9406,"Male",17,1
31,7333,"Male",13,0
35,1656,"Female",15,1
52,3232,"Male",28,0
61,2163,"Female",26,0
61,4429,"Female",16,1
40,2420,"Male",17,0
60,6307,"Male",10,0
64,4004,"Female",25,1
40,1770,"Female",15,1
49,4109,"Male",0,0
47,2802,"Male",9,0
68,7861,"Male",27,0
42,8040,"Male",10,1
68,2700,"Female",25,1
19,8521,"Female",3,1
22,4345,"Female",3,0
24,1449,"Female",5,0
43,8288,"Male",9,0
30,1829,"Male",2,1
46,8833,"Female",30,0
30,8390,"Female",12,1
68,3710,"Female",8,1
27,7656,"Female",15,1
66,7656,"Male",0,0
31,8344,"Female",29,0
60,3943,"Female",2,1
39,7676,"Male",5,1
54,8793,"Female",5,1
25,5622,"Male",22,1
55,4111,"Male",14,0
41,3270,"Male",26,0
27,1858,"Female",8,1
63,4782,"Female",6,0
27,5910,"Male",27,1
18,9092,"Male",28,1
20,7724,"Male",27,0
53,8064,"Female",6,0
32,1364,"Male",25,1
46,3081,"Female",22,1
47,3680,"Male",25,1
25,6563,"Male",14,1
47,2069,"Male",26,0
59,8330,"Female",28,0
44,6434,"Female",9,1
25,2684,"Female",21,1
66,4898,"Female",12,0
66,8288,"Male",15,0
28,6523,"Male",19,1
55,8929,"Male",0,1
46,6618,"Female",15,0
70,4380,"Female",1,1
46,6926,"Female",28,1
41,4685,"Male",5,1
18,3371,"Male",26,0
55,4115,"Female",29,0
22,5860,"Female",10,1
51,3907,"Male",22,0
46,8762,"Female",14,0
59,1842,"Male",11,0
55,9148,"Male",9,1
56,2178,"Female",27,1
54,6528,"Female",18,0
29,7775,"Male",15,0
18,3351,"Female",14,1
46,6441,"Male",4,0
39,4340,"Female",3,1
59,9895,"Male",12,1
53,7583,"Female",0,0
26,7030,"Male",4,0
63,2048,"Female",19,1
39,3059,"Male",19,1
38,6979,"Female",14,0
43,1977,"Male",28,1
63,3700,"Male",2,0
21,9783,"Female",23,0
42,9959,"Male",0,1
61,9510,"Male",16,1
27,9052,"Male",1,1
27,8924,"Male",13,0
50,1987,"Female",7,1
52,6911,"Female",29,0
45,3235,"Female",2,0
57,7865,"Male",24,1
40,8651,"Male",23,0
52,5283,"Male",10,0
32,1891,"Male",11,0
40,3746,"Female",15,0
44,3506,"Male",7,0
63,5773,"Female",22,0
66,4753,"Male",1,0
27,2807,"Male",5,0
21,9449,"Male",15,0
49,8401,"Male",30,1
54,7980,"Male",15,0
62,7977,"Female",11,0
52,5698,"Female",27,0
46,7911,"Female",22,1
65,3435,"Female",22,0
61,1834,"Female",30,0
34,5481,"Male",11,1
49,7639,"Female",30,0
62,1697,"Male",17,0
43,4832,"Female",18,0
63,3977,"Male",24,0
61,6275,"Male",29,1
35,6345,"Female",0,1
31,8429,"Male",0,0
57,8075,"Female",25,1
48,8261,"Male",24,0
68,8502,"Male",6,1
36,8981,"Female",0,0
39,6049,"Female",16,0
64,7363,"Male",1,1
41,1284,"Male",24,0
70,9186,"Male",3,1
68,5319,"Male",0,0
51,4395,"Female",13,0
30,7956,"Female",16,0
68,3202,"Female",6,0
20,5282,"Male",23,1
35,5106,"Male",1,1
26,1388,"Female",15,1
38,6099,"Female",2,0
27,8905,"Female",2,0
39,1897,"Male",6,0
65,3796,"Female",21,0
33,5018,"Male",12,1
18,5929,"Male",0,1
50,3510,"Male",8,0
53,7005,"Male",6,1
53,6352,"Female",5,0
70,8063,"Female",8,0
49,6258,"Female",11,0
63,2804,"Male",16,1
47,8574,"Female",25,0
55,8110,"Female",25,0
42,2507,"Female",27,1
58,5353,"Male",21,1
61,6123,"Male",15,1
67,1306,"Male",23,1
28,7592,"Female",30,0
53,6430,"Male",11,1
59,8045,"Female",5,0
56,6163,"Female",6,1
32,8668,"Female",28,1
41,8088,"Female",26,1
49,1511,"Male",21,0
28,1106,"Male",6,1
45,7042,"Male",5,1
53,1932,"Male",8,1
44,2847,"Female",3,1
50,7191,"Male",13,0
44,9196,"Male",10,0
31,9289,"Male",20,0
68,9814,"Female",29,0
25,9265,"Female",2,0
56,4186,"Male",15,1
57,5668,"Male",2,1
44,9340,"Female",2,1
65,8827,"Male",6,0
68,1482,"Male",5,0
28,1664,"Female",1,1
62,5738,"Female",5,1
62,9420,"Male",5,1
31,1508,"Female",9,1
42,2512,"Female",23,0
19,8942,"Female",8,1
65,9374,"Female",18,0
20,6671,"Male",10,0
41,8730,"Female",10,0
65,4873,"Male",14,0
21,5989,"Male",17,0
54,5061,"Female",14,0
32,2007,"Female",26,0
48,1027,"Male",8,1
48,2712,"Female",26,0
53,6559,"Female",18,0
61,5161,"Male",12,0
18,4551,"Male",1,0
38,2125,"Female",15,1
34,4569,"Male",7,1
41,3816,"Male",11,1
50,7851,"Male",22,1
54,8851,"Male",26,0
34,6496,"Female",8,1
58,2145,"Male",4,1
69,3436,"Female",10,1
45,1025,"Male",6,1
18,5211,"Female",21,1
38,3700,"Female",30,1
26,8470,"Female",17,0
36,8684,"Male",10,1
37,2722,"Male",2,0
28,4381,"Female",20,0
63,6304,"Male",12,1
37,4521,"Female",5,0
21,9420,"Male",3,1
48,8573,"Male",23,1
60,5547,"Male",27,1
59,1093,"Female",6,0
61,2058,"Male",12,0
68,3894,"Male",2,0
68,6753,"Male",6,1
30,3620,"Female",29,0
62,1255,"Female",6,1
30,6886,"Male",20,0
26,2832,"Male",13,1
37,6794,"Female",4,0
52,2863,"Female",10,0
27,7490,"Male",23,1
20,7233,"Female",29,0
37,5595,"Female",26,0
60,2671,"Male",28,0
48,6059,"Female",27,1
35,8591,"Male",13,1
50,1552,"Female",4,1
32,5804,"Male",9,1
38,2047,"Male",24,1
39,6440,"Male",4,0
65,2902,"Male",21,1
23,3067,"Male",11,1
63,8185,"Male",6,0
54,5562,"Female",17,0
70,4069,"Male",18,0
48,5828,"Female",13,1
67,3608,"Male",0,0
32,3956,"Male",13,1
57,1746,"Female",5,0
48,3726,"Male",28,0
31,5412,"Male",1,1
62,8753,"Male",23,0
33,1816,"Female",20,0
42,5142,"Male",15,1
24,1870,"Female",21,0
28,9302,"Male",3,1
57,3371,"Female",2,0
62,2886,"Female",8,0
37,9333,"Female",15,0
32,1449,"Male",1,1
37,9444,"Female",28,1
19,4107,"Male",8,0
61,6787,"Female",18,1
58,9525,"Female",16,0
27,9791,"Female",16,1
52,7187,"Male",4,1
45,2480,"Male",18,0
51,8874,"Female",13,1
26,8141,"Male",29,1
22,8172,"Male",2,0
59,7053,"Male",21,0
41,9380,"Male",20,1
20,4178,"Female",24,1
53,2622,"Female",12,1
57,8039,"Male",26,1
35,3820,"Female",8,0
36,8835,"Female",6,1
64,3535,"Male",24,1
23,2946,"Male",11,0
67,1125,"Female",29,1
64,8138,"Female",26,0
18,2205,"Male",29,0
59,4481,"Male",26,1
52,6109,"Male",21,1
36,5591,"Female",7,1
48,2999,"Male",26,0
46,1292,"Female",2,1
55,5065,"Male",18,1
64,4432,"Female",3,1
57,3115,"Male",29,1
24,5275,"Male",23,1
25,7961,"Female",17,1
69,3469,"Male",18,0
52,7371,"Female",9,1
33,4238,"Male",2,1
64,2234,"Female",20,1
34,2913,"Female",4,0
46,5778,"Male",11,0
58,6932,"Female",11,0
56,9297,"Female",28,1
57,1055,"Male",7,1
39,9559,"Female",8,0
27,6825,"Male",15,1
45,1700,"Male",4,0
63,7902,"Female",6,1
